entity_id,farm_name,normalized_name,entity_type,identity_decision,state,county_equivalent,city,postal_code,address_internal,public_location_classification,latitude,longitude,products,business_types,phone_internal,email_internal,contact_visibility,website_url,facebook_url,instagram_url,tiktok_url,on_farm_sales,farmers_market_sales,online_sales,local_delivery,u_pick,wholesale,farm_to_school,source_observation_count,source_observation_ids,source_names,source_urls,evidence_grades,last_retrieved,canonical_record_ids,canonical_match_status,promotion_status,promotion_blockers,notes
TN-229BABC2D1,Historic Mansker's Station Frontier Life Center,historic manskers station frontier life center,producer_requires_type_review,unique_source_name_reviewed,TN,Davidson,Goodlettsville,37072,705 Caldwell Drive,public_business_address_reviewed_for_future_reduced_precision,,,Agriculture MuseumsSchool Tours; Attractions,Pick Tennessee Products member,615-859-3678,,internal_until_public_use_review,http://www.cityofgoodlettsville.org/110/Historic-Manskers-Station,https://www.facebook.com/HistoricManskersStation/,,,False,False,False,False,False,False,False,1,tnobs_8fbbed533671ad597fb8,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.1959.html,B,2026-07-16,,new_state_candidate,research_or_qa_queue,directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
TN-1FDEFF7DEC,Homegrown Taproom & Marketplace,homegrown taproom and marketplace,producer_requires_type_review,unique_source_name_reviewed,TN,Davidson,Nashville,37214,2720 Old Lebanon Road,public_business_address_reviewed_for_future_reduced_precision,,,,Pick Tennessee Products member,629-888-9180,jennifer@homegrownnashville.com,internal_until_public_use_review,http://www.homegrownnashville.com,https://www.facebook.com/homegrownnashville,https://instagram.com/homegrownnashville,,False,False,False,False,False,False,False,1,tnobs_b4cb6b0bbea5972effd9,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.7917.html,B,2026-07-16,,new_state_candidate,research_or_qa_queue,products or farm activity missing; directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
TN-4F365196DD,Hot Sauce Nashville,hot sauce nashville,producer_requires_type_review,unique_source_name_reviewed,TN,Davidson,Nashville,37206,,public_business_address_reviewed_for_future_reduced_precision,,,Sauces and Dressings,Pick Tennessee Products member,615-933-1876,spicy@hotsaucenashville.com,internal_until_public_use_review,https://www.hotsaucenashville.com/,https://www.facebook.com/hotsaucenashville/,https://www.instagram.com/hotsaucenashville/,,False,True,False,False,False,True,False,1,tnobs_7e1a4ea24a950d1f47e7,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.19369.html,B,2026-07-16,,new_state_candidate,research_or_qa_queue,directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
TN-1C5AC7940B,Husk Nashville,husk nashville,producer_requires_type_review,unique_source_name_reviewed,TN,Davidson,Nashville,37210,37 Rutledge Street,public_business_address_reviewed_for_future_reduced_precision,,,,Pick Tennessee Products member,615-256-6565,info@husknashville.com,internal_until_public_use_review,http://www.husknashville.com,https://www.facebook.com/HuskRestaurant/,https://www.instagram.com/husknashville/,,False,False,False,False,False,False,False,1,tnobs_d48040ecdbe60963eb8e,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.8967.html,B,2026-07-16,,new_state_candidate,research_or_qa_queue,products or farm activity missing; directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
TN-8270AF65AA,HydroHouse Farms,hydrohouse farms,farm,unique_source_name_reviewed,TN,Davidson,Hermitage,37076,,public_business_address_reviewed_for_future_reduced_precision,,,School Tours; Arugula; Herbs; Kale; Lettuce; Facility Tours; Special Event Venue,Pick Tennessee Products member,615-498-1234,hassan@hydrohousefarms.com,internal_until_public_use_review,http://www.hydrohousefarms.com,,https://www.instagram.com/hydrohousefarms/,,True,False,False,False,False,True,False,1,tnobs_d3638cd2d736a7813d76,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.19187.html,B,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.
TN-203464A201,Inkumville,inkumville,farm,unique_source_name_reviewed,TN,Davidson,Nashville,37207,3824 Brick Church Pike,public_business_address_reviewed_for_future_reduced_precision,,,Agriculture Festivals; Farm Animals for petting; Farm Tours; On Farm Lodging; Okra; Peppers; You pick Other; Weddings; Special Event Venue,Pick Tennessee Products member,615-498-4928,inkumville@gmail.com,internal_until_public_use_review,,https://www.facebook.com/profile.php?id=61578201385717,,,True,False,False,False,True,False,False,1,tnobs_792f781f8093f9a59087,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.27965.html,B,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.
TN-BC17ECE456,Jack Daniel's World Championship Invitational,jack daniels world championship invitational,producer_requires_type_review,unique_source_name_reviewed,TN,Davidson,Lynchburg,37352,160 Craig Street,public_business_address_reviewed_for_future_reduced_precision,,,Agriculture Festivals,Pick Tennessee Products member,931-759-6930,info@lynchburgtn.com,internal_until_public_use_review,https://www.jackdaniels.com/en-us/bbq,,,,False,False,False,False,False,False,False,1,tnobs_750dbb7604cddb888dcd,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.1106.html,B,2026-07-16,,new_state_candidate,research_or_qa_queue,directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
TN-5F99919D14,Jackalope Brewing Company LLC,jackalope brewing,producer_requires_type_review,unique_source_name_reviewed,TN,Davidson,Nashville,37203,429B Houston St.,public_business_address_reviewed_for_future_reduced_precision,,,,Pick Tennessee Products member,615-873-4313,hello@jackalopebrew.com,internal_until_public_use_review,http://www.jackalopebrew.com,https://www.facebook.com/JackalopeBrewingCo,https://www.instagram.com/jackalopebrew/,,False,False,False,False,False,True,False,1,tnobs_9cb8de078279552bbb16,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.3122.html,B,2026-07-16,,new_state_candidate,research_or_qa_queue,products or farm activity missing; directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
TN-8394078DFE,Jakes Country Meats,jakes country meats,producer_requires_type_review,unique_source_name_reviewed,TN,Davidson,Joelton,37080,6089 Clarksville Highway,public_business_address_reviewed_for_future_reduced_precision,,,,Pick Tennessee Products member,615-876-2911,,internal_until_public_use_review,,,,,False,False,False,False,False,False,False,1,tnobs_09d59386f11787a567f6,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.1930.html,B,2026-07-16,,new_state_candidate,research_or_qa_queue,products or farm activity missing; directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
TN-40A1A069E1,Jammin With Jelly,jammin with jelly,producer_requires_type_review,unique_source_name_reviewed,TN,Davidson,Nashville,37218,4700 Eatons Creek Rd,public_business_address_reviewed_for_future_reduced_precision,,,Jams Jellies and Spreads; Gluten Free; Specialty Store; Grocery Store; Gift Baskets,Pick Tennessee Products member,615-886-8222,rischbeck22789@gmail.com,internal_until_public_use_review,http://rollinwithjelly.com,,,,False,False,False,False,False,True,False,1,tnobs_d1e4b14f2507726e715e,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.26499.html,B,2026-07-16,,new_state_candidate,research_or_qa_queue,directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
TN-C61788BC05,Johnson Family Salsa,johnson family salsa,producer_requires_type_review,unique_source_name_reviewed,TN,Davidson,Nashville,37206,975 Main St Suite 105,public_business_address_reviewed_for_future_reduced_precision,,,Salsa,Pick Tennessee Products member,512-914-2722,heatherelizabethj@gmail.com,internal_until_public_use_review,,,,,False,True,False,False,False,True,False,1,tnobs_6ed18130be6ee8dafbd2,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.26174.html,B,2026-07-16,,new_state_candidate,research_or_qa_queue,directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
TN-0D26D57454,Johnson Honey Farm,johnson honey farm,farm,unique_source_name_reviewed,TN,Davidson,Goodlettsville,37072,1206 South Dickerson Road,public_business_address_reviewed_for_future_reduced_precision,,,Honey,Pick Tennessee Products member,615-859-7253,,internal_until_public_use_review,,,,,False,False,False,True,False,False,False,1,tnobs_c740ef8fbf0b0c03c448,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.2850.html,B,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.
TN-029A1EAFF1,Kimbro Water Company,kimbro water,producer_requires_type_review,unique_source_name_reviewed,TN,Davidson,Nashville,37203,2200 Clifton Avenue,public_business_address_reviewed_for_future_reduced_precision,,,Water,Pick Tennessee Products member,615-320-8720,orders@kimbrowater.com,internal_until_public_use_review,http://www.kimbrowater.com,,,,False,False,False,False,False,False,False,1,tnobs_5b25e860361c0f8bea55,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.496.html,B,2026-07-16,,new_state_candidate,research_or_qa_queue,directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
TN-EA1C6948C1,LabCanna,labcanna,producer_requires_type_review,unique_source_name_reviewed,TN,Davidson,Nashville,37206,1006 Gallatin Ave.,public_business_address_reviewed_for_future_reduced_precision,,,Gluten Free; Candy; Chocolates and Confections; Hemp,Pick Tennessee Products member,844-424-4367,support@labcanna.com,internal_until_public_use_review,http://www.labcanna.com,https://www.facebook.com/labcanna,https://www.instagram.com/labcanna/,,False,True,False,False,False,True,False,1,tnobs_df5b8be6e464aecee3c7,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.24961.html,B,2026-07-16,,new_state_candidate,research_or_qa_queue,directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
TN-2C433D9278,Little Harpeth Brewing,little harpeth brewing,producer_requires_type_review,unique_source_name_reviewed,TN,Davidson,Nashville,37209,5901 California Avenue,public_business_address_reviewed_for_future_reduced_precision,,,Special Event Venue,Pick Tennessee Products member,615-571-7451,littleharpeth@rslipman.com,internal_until_public_use_review,https://www.littleharpeth.com/,https://www.facebook.com/LittleHarpethBrewing,,,False,False,False,False,False,False,False,1,tnobs_d05c4b6e4c4a4165ac82,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.3488.html,B,2026-07-16,,new_state_candidate,research_or_qa_queue,directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
TN-41773DE583,Living Waters Brewing,living waters brewing,producer_requires_type_review,unique_source_name_reviewed,TN,Davidson,Nashville,37216,1056 E Trinity LN,public_business_address_reviewed_for_future_reduced_precision,,,,Pick Tennessee Products member,615-669-3543,brewery@livingwatersbrewing.com,internal_until_public_use_review,http://LivingWatersBrewing.com,https://facebook.com/livingwatersbrewing,https://www.instagram.com/livingwatersbrewing/,,False,False,False,False,False,True,False,1,tnobs_6343039dc89b6f04fd7e,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.19523.html,B,2026-07-16,,new_state_candidate,research_or_qa_queue,products or farm activity missing; directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
